time;gFx;gFy;gFz;tgF
4.5400;-0.499;-0.459;-0.639;0.932
4.5510;-0.549;-0.383;-0.704;0.971
4.5610;-0.621;-0.308;-0.747;1.019
4.5860;-0.695;-0.167;-0.823;1.09
4.5870;-0.695;-0.167;-0.823;1.09
4.5900;-0.729;-0.182;-0.777;1.081
4.6000;-0.686;-0.25;-0.696;1.009
4.6100;-0.594;-0.211;-0.318;0.706
4.6210;-0.598;-0.128;-0.266;0.667
4.6300;-0.634;-0.197;-0.388;0.769
4.6400;-0.704;-0.271;-0.344;0.829
4.6500;-0.786;-0.33;-0.209;0.878
4.6600;-0.863;-0.375;-0.112;0.948
4.6860;-1.151;-0.438;-0.314;1.271
4.6860;-1.151;-0.438;-0.314;1.271
4.6900;-1.25;-0.5;-0.415;1.409
4.7000;-1.362;-0.584;-0.607;1.601
4.7100;-1.454;-0.575;-0.789;1.751
4.7200;-1.395;-0.481;-0.816;1.686
4.7300;-1.197;-0.437;-0.773;1.49
4.7400;-1.069;-0.405;-0.68;1.33
4.7500;-0.942;-0.349;-0.643;1.193
4.7600;-0.858;-0.33;-0.613;1.105
4.7840;-0.794;-0.415;-0.434;0.995
4.7850;-0.794;-0.415;-0.434;0.995
4.7890;-0.789;-0.395;-0.354;0.951
4.8000;-0.79;-0.393;-0.329;0.942
4.8100;-0.797;-0.434;-0.335;0.967
4.8190;-0.788;-0.464;-0.369;0.986
4.8290;-0.767;-0.47;-0.416;0.991
4.8390;-0.748;-0.455;-0.47;0.994
4.8500;-0.745;-0.47;-0.521;1.023
4.8600;-0.758;-0.514;-0.519;1.053
4.8820;-0.741;-0.523;-0.622;1.1
4.8830;-0.741;-0.523;-0.622;1.1
4.8890;-0.755;-0.56;-0.64;1.137
4.8990;-0.759;-0.55;-0.629;1.129
4.9090;-0.781;-0.479;-0.638;1.116
4.9190;-0.798;-0.423;-0.648;1.112
4.9300;-0.786;-0.41;-0.613;1.078
4.9390;-0.78;-0.388;-0.548;1.029
4.9500;-0.787;-0.365;-0.523;1.013
4.9590;-0.79;-0.343;-0.503;0.997
4.9830;-0.789;-0.282;-0.436;0.945
4.9840;-0.789;-0.282;-0.436;0.945
4.9890;-0.777;-0.229;-0.352;0.883
4.9990;-0.724;-0.198;-0.316;0.814
5.0100;-0.651;-0.189;-0.267;0.729
5.0190;-0.594;-0.165;-0.198;0.648
5.0290;-0.583;-0.151;-0.125;0.615
5.0390;-0.605;-0.146;-0.051;0.624
5.0490;-0.629;-0.147;0.012;0.646
5.0590;-0.656;-0.128;0.06;0.671
5.0870;-0.654;-0.051;0.16;0.675
5.0880;-0.668;-0.033;0.124;0.68
5.0900;-0.668;-0.033;0.124;0.68
5.0990;-0.746;-0.12;0.045;0.757
5.1090;-0.829;-0.28;-0.017;0.875
5.1190;-0.858;-0.343;-0.076;0.927
5.1290;-0.839;-0.366;-0.034;0.916
5.1390;-0.824;-0.392;0.041;0.913
5.1490;-0.811;-0.377;0.003;0.894
5.1590;-0.813;-0.42;-0.044;0.916
5.1860;-0.697;-0.556;-0.014;0.892
5.1870;-0.696;-0.613;-0.013;0.928
5.1890;-0.696;-0.613;-0.013;0.928
5.1980;-0.754;-0.73;-0.013;1.05
5.2090;-0.839;-0.827;0.014;1.178
5.2190;-0.861;-0.899;0.052;1.246
5.2290;-0.824;-0.957;0.059;1.264
5.2380;-0.746;-0.954;0.027;1.211
5.2490;-0.694;-0.902;-0.06;1.14
5.2580;-0.74;-0.879;-0.158;1.16
5.2840;-0.853;-0.873;-0.206;1.238
5.2850;-0.853;-0.873;-0.206;1.238
5.2880;-0.904;-0.879;-0.24;1.284
5.2980;-0.9;-0.989;-0.306;1.372
5.3080;-0.909;-1.073;-0.339;1.447
5.3190;-0.852;-1.047;-0.305;1.384
5.3290;-0.692;-1.028;-0.22;1.259
5.3380;-0.623;-1.028;-0.137;1.21
5.3480;-0.671;-0.994;-0.131;1.206
5.3580;-0.715;-0.975;-0.121;1.215
5.3840;-0.688;-0.844;-0.198;1.107
5.3850;-0.688;-0.844;-0.198;1.107
5.3880;-0.67;-0.797;-0.279;1.078
5.3980;-0.622;-0.78;-0.36;1.061
5.4080;-0.582;-0.749;-0.435;1.044
5.4180;-0.549;-0.708;-0.463;1.008
5.4290;-0.488;-0.682;-0.442;0.948
5.4380;-0.387;-0.693;-0.373;0.877
5.4480;-0.333;-0.754;-0.269;0.867
5.4580;-0.344;-0.827;-0.177;0.913
5.4830;-0.487;-0.82;0.009;0.954
